line_id,stem_id,azimuth,polar,frame_num,dist_lidar,reflectivity,oldX,oldY,oldZ,old_relative_z,Count,X,Y,Z,relative_z
155,10001,2.74117,-5.0,82.0,5.444,15.0,0.03306865,0.02956105,0.12912726,0.266955,2,0.023499271649706877,0.018364878103992587,0.13223731307464354,0.27006503729301207
156,10001,-2.304758,-13.0,737.0,4.244,12.0,0.02756309,0.00863409,0.13261187,0.270439,1,0.018303830392175802,0.01567112717398063,0.1384915016522562,0.276318629824177
157,10001,2.592432,-5.0,68.0,5.776,20.0,0.01664161,0.03353882,0.13422173,0.272049,1,0.016311420646127103,0.02226523356512189,0.13681607345505706,0.2746433506385898
158,10001,2.033839,-5.0,523.0,5.202,15.0,0.06711816,0.05157376,0.1355995,0.354279,1,0.023634288496067447,0.022541505122377025,0.14747045698665803,0.36614997449421116
159,10001,2.34357,-1.0,37.0,6.704,13.0,0.00196027,0.03139782,0.14547586,0.283303,1,0.023950319273851405,0.017367968965896326,0.15005298370300835,0.2878801118749291
160,10001,2.285159,-15.0,579.0,3.026,31.0,0.02250432,0.03184271,0.14595377,0.283781,1,0.026058822534801837,0.01743512587418771,0.15353671763251178,0.2913639352113997
161,10001,3.068231,-13.0,228.0,5.114,21.0,0.01254034,-0.04041433,0.14658916,0.208208,1,0.02599945953760132,0.00732151831283509,0.1608030009757048,0.2224218357096678
162,10001,2.87351,-9.0,101.0,5.2,23.0,0.02106428,0.02237749,0.14997417,0.287802,1,0.024588088921847797,0.0177108224658739,0.1580217911728791,0.29584963460053715
163,10001,3.023885,-11.0,161.0,5.162,18.0,0.03726196,0.00239945,0.15041852,0.288246,1,0.021609785485166857,0.015684473702846015,0.16341369368747813,0.3012411794872676
164,10001,2.989734,-11.0,124.0,5.106,16.0,0.02835893,-0.02434396,0.15077943,0.212398,1,0.022838097395530593,0.0070622892138393,0.16713359723022828,0.2287521637432898
165,10001,-2.262994,-15.0,734.0,4.206,19.0,0.07670354,-0.02442312,0.15083033,0.22001,1,0.026703541960892266,0.004771509601565815,0.17519274884022323,0.24437241786278335
166,10001,-2.312794,-13.0,747.0,4.3,18.0,0.04584217,0.0205102,0.15105069,0.36973,1,0.02091534374872359,0.015290688223591664,0.16368483782904905,0.38236414672034547
167,10001,-2.300918,-13.0,768.0,4.288001,15.0,0.03592634,-0.02372884,0.15109372,0.212712,1,0.021528432721086822,0.0071088555049521746,0.1696801132751697,0.23129839666616855
168,10001,2.279313,-15.0,578.0,3.06,30.0,0.01375103,0.01783085,0.15430146,0.292129,1,0.026512934338478816,0.013497517204710416,0.15968242175877095,0.29750996716320516
169,10001,2.164456,-11.0,566.0,3.458,17.0,0.02338886,0.01601649,0.1568144,0.294642,1,0.027674574821832634,0.009492681281907217,0.16457630049969468,0.30240390550877366
170,10001,2.916852,-11.0,118.0,5.192,24.0,0.0157814,-0.0097599,0.15757757,0.219196,1,0.020781400494788792,0.012445981614291668,0.1690481617206744,0.2306665941232852
171,10001,2.584404,-5.0,67.0,5.806,18.0,0.01032638,0.00824738,0.15897202,0.296799,1,0.02463259957017796,0.011692356046413976,0.16724953622196279,0.30507651538227165
172,10001,-3.036756,-13.0,251.0,5.212,21.0,-0.0127554,0.00496626,0.16064411,0.298471,1,0.02013933640953741,0.017229417466411465,0.168854639443912,0.30668152919725367
173,10001,2.220872,-13.0,572.0,3.24,7.0,0.01301622,0.05249548,0.16428894,0.302116,1,0.026798603177997114,0.017935896620463215,0.16983297880295026,0.30766004737022623
174,10001,2.325906,-1.0,478.0,6.75,12.0,0.00711965,0.01684189,0.16440302,0.30223,1,0.021206188042504855,0.010303428799558718,0.17233571299136832,0.31016269215167713
175,10001,2.142551,-11.0,564.0,3.528,23.0,0.01964569,0.03256035,0.16465008,0.302477,1,0.023800280080109402,0.01632846471660091,0.17218631379990187,0.31001323335556596
176,10001,2.896635,-11.0,115.0,5.182,12.0,0.0309329,-0.01829719,0.16526985,0.226888,1,0.02897522753232686,0.01207317975620744,0.18034921014908128,0.24196735942962938
177,10001,2.039649,-5.0,525.0,5.118,7.0,0.04319858,0.05133725,0.16601092,0.38469,2,0.030790204981936835,0.015106885669587171,0.1758014856988847,0.394480556171602
178,10001,2.018415,-7.0,536.0,4.686,13.0,0.04413652,0.04612255,0.16654861,0.385228,2,0.031728143672122386,0.009892187056897199,0.1763391791994035,0.39501857749766706
179,10001,-2.299784,-13.0,766.0,4.284,12.0,0.05831193,-0.0015831,0.16678339,0.385463,1,0.02772992178206406,0.008893090206021,0.18334423238165165,0.4020238392961719
180,10001,2.035811,-5.0,524.0,5.158,17.0,0.01654911,0.05179596,0.16701013,0.304837,1,0.02307542593855607,0.016059119940588347,0.17406275366481982,0.3118896136158391
181,10001,-2.946342,-13.0,256.0,5.236,15.0,0.02239751,-0.01301622,0.16756493,0.229184,3,0.02857841497951716,0.008089306900025014,0.17801718331461575,0.23963625646715786
182,10001,-2.734814,-13.0,295.0,5.98,7.0,0.02472829,0.00744438,0.16760463,0.305432,1,0.030904761077288317,0.00965026207268238,0.17647716779188782,0.3143045343823877
183,10001,3.03555,-11.0,150.0,5.144,24.0,0.02476549,0.01889181,0.16774195,0.305569,1,0.031089018783806002,0.011391809593667002,0.17661449689345032,0.31444153565840394
184,10001,2.271233,-13.0,576.0,3.098,13.0,0.03716993,0.04154539,0.16809714,0.305924,1,0.024644677245029896,0.014727209779349243,0.17900622282365355,0.3168330827746728
185,10001,2.975306,-11.0,215.0,5.204,22.0,0.01568889,-0.00654554,0.16816264,0.30599,3,0.021869794863402545,0.01455998713684142,0.17861489869242336,0.31644226528292324
186,10001,2.296243,-15.0,580.0,2.996,21.0,0.04344081,-0.01888942,0.16816682,0.237347,1,0.03237698169702545,0.011004196529455008,0.18470936280457265,0.2538895533677745
187,10001,3.027172,-11.0,130.0,5.07,18.0,0.03050088,0.01509905,0.16823077,0.306058,2,0.027926622041602536,0.007277267459448022,0.17981492388661546,0.3176421414655034
188,10001,2.321106,-1.0,35.0,6.782001,12.0,0.01891517,-0.00863981,0.16854817,0.230167,3,0.02509607507580489,0.01246571740669072,0.1790004215348306,0.2406192562687936
189,10001,3.014591,-11.0,195.0,5.172,12.0,0.02528476,-0.02868318,0.17006546,0.231684,1,0.024089107431633318,0.010664645126899297,0.18664154288885387,0.248260079599593
190,10001,2.335018,-1.0,477.0,6.768,11.0,0.0310173,0.01502085,0.17157656,0.309404,2,0.028443042271871968,0.0071990680281478585,0.18316071141179247,0.3209881376069371
191,10001,3.033367,-11.0,152.0,5.156,22.0,0.01082277,0.01414776,0.17202991,0.309857,1,0.026438533273420016,0.016068942487019622,0.18055207348369026,0.3183791718532887
192,10001,2.176644,-11.0,567.0,3.414,16.0,0.02402591,0.03222418,0.17569661,0.313524,2,0.031936357085088,0.014214228384604503,0.18146775833409817,0.31929515472692044
193,10001,2.09073,-9.0,558.0,3.782,31.0,0.01557683,0.02314329,0.17576486,0.313592,2,0.02341996711295317,0.014613877954509328,0.1819413318207451,0.3197684599926659
194,10001,-2.299704,-13.0,764.0,4.294,18.0,0.06674623,0.00330639,0.17602974,0.394709,1,0.028394577994042047,0.01286682928400626,0.18993084316889008,0.4086100924555417
195,10001,2.038639,-5.0,534.0,4.78,14.0,0.03108739,0.0408578,0.17727214,0.315099,3,0.02913738917559385,0.013257799874991177,0.18267214365303516,0.3204990036040545
196,10001,3.028306,-11.0,159.0,5.158,22.0,-0.00049448,-0.02795553,0.17784244,0.239461,1,0.026625084462980536,0.010250990602957165,0.1877880928956944,0.24940665940875592
197,10001,2.524451,-5.0,58.0,6.008001,14.0,0.02667951,-0.01706028,0.17931288,0.240932,1,0.025803221504866462,0.01175415242263644,0.19152938194342495,0.25314849979945064
198,10001,2.906904,-11.0,117.0,5.182,14.0,0.02415943,-0.01121521,0.1798265,0.241445,3,0.032509429305791857,0.008534789523109793,0.1893765003606677,0.2509950072690844
199,10001,-2.743621,-13.0,297.0,6.028,20.0,0.01634264,-0.00601148,0.1803,0.318127,3,0.024692639634013178,0.01373851948417723,0.1898499996587634,0.3276770086213946
200,10001,2.900548,-11.0,116.0,5.188,16.0,0.01942348,0.01596308,0.18047726,0.318305,2,0.02726661619346808,0.0074336677515769705,0.18665373464133225,0.3244814588597008
201,10001,2.078971,-9.0,557.0,3.834,9.0,0.04943084,0.02867985,0.18049872,0.399178,1,0.028593403539560698,0.010354726754239041,0.18877458366854438,0.4074538627575184
202,10001,-2.307376,-13.0,748.0,4.284,4.0,0.03660202,0.01882601,0.18176556,0.319593,1,0.025370493347715274,0.01040236448199291,0.19013994293553488,0.3279673989330019
203,10001,3.023492,-11.0,162.0,5.154,16.0,0.02409076,-0.00561857,0.18200076,0.319828,3,0.03244075916707516,0.014131429577246307,0.1915507585927844,0.3293780059739947
204,10001,3.003246,-11.0,222.0,5.156,24.0,0.01352691,0.00984955,0.18310702,0.320934,1,0.031272007526793315,0.010927981468757578,0.19016584443549314,0.32799282359580195
205,10001,-2.844247,-13.0,273.0,5.514001,20.0,0.04374933,0.02650643,0.1831125,0.401792,1,0.03233469473879512,0.008457649362886822,0.19052713862279566,0.4092066263280264
206,10001,3.016889,-11.0,164.0,5.17,18.0,0.03341054,0.03564358,0.1841563,0.321984,3,0.031460541673004626,0.008043581824749707,0.18955630131065845,0.3273839957267046
207,10001,2.231359,-13.0,573.0,3.198,39.0,0.02656126,0.04078722,0.18460983,0.322437,3,0.024611260183155535,0.013187220524996518,0.1900098330527544,0.3278369910269976
208,10001,2.05351,-3.0,520.0,5.316,22.0,0.02354335,0.02882338,0.18485892,0.322686,2,0.031453797880986435,0.010813429497590114,0.19063006511968167,0.32845713368695767
209,10001,3.034837,-11.0,149.0,5.136,18.0,0.04425239,0.02049685,0.18516773,0.403847,1,0.03395682182438268,0.011235767213875437,0.18965048548476449,0.4083297645737385
210,10001,2.305319,-15.0,581.0,2.98,1.0,0.01664018,-0.02603054,0.18656337,0.248182,1,0.026173859168751253,0.01096427730173645,0.19531984615665643,0.25693847227436273
211,10001,2.981445,-11.0,211.0,5.204,22.0,0.01094102,0.00569916,0.18776774,0.325595,1,0.028882196182202474,0.006140336439963066,0.1893363686314985,0.3271636160127088
212,10001,2.05658,-5.0,512.0,5.626001,20.0,0.02186203,0.00451088,0.1882776,0.326105,2,0.031032761440771384,0.01338892849162221,0.1926190626330492,0.33044645902587144
213,10001,2.610722,-5.0,70.0,5.674,4.0,0.03017425,-0.04335403,0.18835175,0.24997,1,0.030392828901283076,0.0023290283489422747,0.19906212971672985,0.2606803833054063
214,10001,2.252209,-13.0,574.0,3.156,29.0,0.01020669,0.03568983,0.18925768,0.327085,1,0.02816688855044284,0.0073316223752587575,0.1902527035172306,0.32808001050308566
215,10001,-2.852624,-13.0,268.0,5.408,15.0,0.04221916,0.00984097,0.1903289,0.409008,1,0.032170614706876786,0.009840969837189299,0.19600850473908546,0.41468760501412516
216,10001,2.979786,-11.0,218.0,5.19,18.0,0.01613235,0.00139094,0.19073737,0.328565,2,0.025303080559867186,0.01026898855343461,0.19507882711364002,0.33290646192504136
217,10001,2.18025,-11.0,568.0,3.376,4.0,0.01935243,0.00842476,0.19219422,0.330022,1,0.027896119516740724,0.00920145878188529,0.19457286126115947,0.3324006450841728
218,10001,2.134974,-11.0,563.0,3.578,24.0,0.01907539,0.02666807,0.19262606,0.330453,1,0.02792154351929919,0.008062300979732893,0.1949337483741916,0.3327606977321781
219,10001,3.022445,-11.0,203.0,5.162,12.0,0.06059503,0.01469088,0.19288468,0.411564,1,0.032045809571375504,0.014846320046893673,0.20086395524326384,0.4195432641345602
220,10001,2.339206,-1.0,42.0,6.518,12.0,0.00090742,-0.01065015,0.19310749,0.254726,1,0.028834880396320817,0.007795445828510383,0.1959572236772646,0.25757573058568134
221,10001,2.685284,-5.0,76.0,5.544,15.0,0.0173397,-0.01516103,0.1935665,0.255185,1,0.026792436856683807,0.0123016558939693,0.20053167222299387,0.2621501791314106
222,10001,3.016584,-11.0,165.0,5.144,2.0,0.05297565,0.01390219,0.19360375,0.412283,1,0.03346826391193667,0.013803667884338372,0.2006480860445887,0.41932733533124034
223,10001,2.338567,-15.0,583.0,2.902,9.0,0.02547502,0.0138321,0.19375885,0.331586,1,0.02460963491242952,0.01440902271021444,0.19770115008577704,0.3355283080600202
224,10001,-2.301973,-13.0,757.0,4.288,18.0,0.05877399,0.02012301,0.19485694,0.413536,1,0.0302399598569146,0.010803638884300337,0.20108730521501672,0.419766375687734
225,10001,3.034662,-11.0,131.0,5.084,6.0,0.00537824,0.01064587,0.19575012,0.333577,1,0.02513433680756063,0.00981660177249734,0.19745744092435372,0.33528433067769536
226,10001,2.273931,-13.0,577.0,3.066,31.0,0.03886365,0.03766108,0.19671524,0.334543,1,0.030402113086520098,0.009148259355853765,0.19851011393161921,0.33633786795231013
227,10001,-2.304591,-13.0,751.0,4.298,13.0,0.03336477,1.86e-05,0.19683683,0.334664,1,0.03432170673313609,0.007674102149681666,0.20257846237512298,0.34040562034936617
228,10001,2.03117,-5.0,542.0,4.432,17.0,0.0297203,0.02847195,0.1975354,0.335363,1,0.029572517468864693,0.009260128128337743,0.19674722483299048,0.33457482984206943
229,10001,2.993646,-11.0,186.0,5.178,22.0,0.04898214,0.01874686,0.19987243,0.418552,1,0.030863329934159127,0.008598345608478136,0.2036843217245423,0.4223638988367402
230,10001,-2.201035,-15.0,725.0,4.078,12.0,0.06676292,0.00798989,0.20016629,0.418846,1,0.02971628346900248,0.007523568612499249,0.20726473695101516,0.425944463074825
231,10001,3.010329,-11.0,223.0,5.146,20.0,0.01808691,-0.00346279,0.20098203,0.338809,3,0.02895647510526261,0.004266678308393212,0.20590957686089087,0.3437365560211997
232,10001,2.99497,-11.0,221.0,5.17,18.0,0.02137231,0.02981425,0.20251346,0.340341,1,0.031176232075428262,0.010696604053544646,0.20123895308842846,0.33906649849286263
233,10001,2.976193,-11.0,216.0,5.2,20.0,0.01869249,0.00232363,0.20284075,0.340668,3,0.02956205457089028,0.010053098387341353,0.20776828810356665,0.34559553548477695
234,10001,-2.209238,-15.0,729.0,4.128,16.0,0.06475734,0.00941038,0.20285434,0.421534,1,0.03690734014846384,0.008610380310565234,0.20840434167534114,0.4270840081945062
235,10001,-3.022874,-13.0,252.0,5.224001,19.0,0.01538705,-0.00598526,0.20325822,0.341086,1,0.026015068836294224,0.011116188820361514,0.20920025175752271,0.347028035580536
236,10001,2.100962,-9.0,559.0,3.732,3.0,-0.02171898,0.04853583,0.20348454,0.341312,1,0.025387936265869715,0.011680487965075474,0.19958517091266764,0.3374126269101347
237,10001,2.992964,-11.0,125.0,5.108,22.0,0.01909446,-0.00254297,0.20401996,0.341847,3,0.029964024569965216,0.005186498350720259,0.20894750639580298,0.34677454516075656
238,10001,3.010227,-11.0,167.0,5.162,20.0,0.02675199,0.02421809,0.20521206,0.343039,1,0.02892590239464085,0.012575577980510278,0.20907679124586825,0.3469037406038547
239,10001,2.033468,-5.0,543.0,4.394,25.0,0.0470314,0.03343916,0.20569295,0.424372,1,0.03026523186236768,0.012692891107640457,0.2097227980396641,0.428401838710059
240,10001,2.188802,-11.0,569.0,3.352,41.0,0.0109744,0.02655459,0.20734191,0.345169,1,0.031074399203062056,0.006604590443894269,0.20574191000312567,0.3435690083727241
241,10001,3.042807,-9.0,143.0,5.092,20.0,0.02667951,-0.00764179,0.20840466,0.346232,1,0.028169894707389176,0.008175517324931346,0.21335658355830953,0.35118392034648704
242,10001,2.047969,-3.0,521.0,5.258,21.0,0.01933383,0.04747534,0.2097587,0.347586,1,0.030171526098594616,0.009412517098232091,0.20693147447720872,0.3447587814630638
243,10001,-2.298308,-13.0,765.0,4.284,19.0,0.05801439,0.00105477,0.21040899,0.429088,1,0.031445762179061476,0.007966534460566062,0.21722271132702922,0.4359017221951017
244,10001,2.991363,-11.0,180.0,5.184,22.0,0.01913309,0.0036707,0.21049595,0.348323,1,0.030329260975122452,0.01041711116450255,0.2125533655571025,0.3503804043220561
245,10001,2.748551,-5.0,87.0,5.362,5.0,0.01854419,0.0244484,0.21179634,0.349624,1,0.029261892616891404,0.012869453173505062,0.2112700281816236,0.34909769279534736
246,10001,-2.841534,-13.0,269.0,5.444,5.0,-0.00840378,-0.01895618,0.21267205,0.274291,1,0.03068224054270534,0.0060438187392328376,0.214231195268772,0.27585014921202455
247,10001,2.991567,-11.0,179.0,5.172,16.0,0.0310502,0.00600148,0.2132178,0.351045,1,0.03355019949903747,0.0034071402887831323,0.21826496484847563,0.35609218242736357
248,10001,-3.079925,-11.0,242.0,5.112,10.0,0.00999259,0.01024151,0.21335173,0.351179,1,0.030761820344755855,0.007549202642761744,0.21580365002871707,0.35363092721224976
249,10001,2.026072,-5.0,541.0,4.472,24.0,0.02340126,0.03765726,0.21367252,0.3515,1,0.03428667670232244,0.00901142810471356,0.21211001940537244,0.34993750520516187
250,10001,-3.077307,-11.0,245.0,5.126,18.0,0.04886674,0.00169945,0.21442264,0.433102,1,0.031866743513161225,0.008747068788146689,0.22113692898835455,0.43981629748429574
251,10001,-2.217441,-15.0,722.0,4.004,22.0,0.06878948,-0.01154089,0.21510041,0.28428,1,0.03403457893314315,0.004145384382675678,0.22171804966295466,0.2908976441797088
252,10001,-3.074862,-11.0,246.0,5.144,16.0,0.04550027,0.01338101,0.21524996,0.433929,1,0.029759532366706816,0.010418046972955819,0.21886106187270749,0.4375401025431024
253,10001,3.02035,-11.0,198.0,5.184,22.0,0.01454639,-0.01888036,0.21588928,0.277508,1,0.0359169474287611,0.006246543125377087,0.21431566600872176,0.2759343815333952
254,10001,3.002214,-11.0,207.0,5.202,14.0,0.00594949,-0.00478553,0.21626186,0.354089,1,0.02785425103668656,0.0016430414281785486,0.21730947771242687,0.35513660588434764
255,10001,-3.129565,-11.0,236.0,5.03,12.0,0.01774263,-0.01921749,0.21781898,0.279438,2,0.030169814128826543,0.005733966420504076,0.2199548927036304,0.28157390625152773
256,10001,2.990855,-11.0,183.0,5.178,22.0,0.03589057,-0.01512861,0.21788412,0.279503,1,0.029475477445027175,0.010295917965331167,0.22321430692132913,0.28483317145761455
257,10001,-2.330204,-11.0,741.0,4.228,21.0,0.04641246,-0.00816345,0.21855128,0.287731,2,0.030337696224799225,0.007771128753774635,0.2246727684390879,0.2938524821651316
258,10001,2.066295,-3.0,518.0,5.354,22.0,0.0261445,0.05319214,0.21866196,0.356489,1,0.02867027387483833,0.013862244400781452,0.21556917562619926,0.3533962143911529
259,10001,3.034255,-9.0,137.0,5.056,22.0,0.01905441,0.02564955,0.21885622,0.356684,1,0.03227715750370545,0.004038175426741349,0.2206097649172019,0.3584375487402152
260,10001,-3.076608,-11.0,243.0,5.102,2.0,0.04229116,0.02518654,0.21976864,0.438448,2,0.03613002323744139,0.0036699532738652847,0.22232788010231128,0.44100724859825247
261,10001,3.03288,-9.0,139.0,5.068,16.0,0.02945089,-0.00752544,0.21981007,0.357637,1,0.03296940798733245,0.008585670868072798,0.22332858211464351,0.3611555016703076
262,10001,3.001777,-11.0,191.0,5.172,14.0,0.04967737,-0.00916338,0.21997505,0.289155,2,0.03360260397230632,0.006771199370377533,0.22609654458883766,0.29527649673346046
263,10001,3.021936,-11.0,202.0,5.174,20.0,0.02789735,-0.00046634,0.22023875,0.358066,1,0.03126140558568563,0.006169604512000207,0.224109707889469,0.3619369552706793
264,10001,2.357679,-15.0,584.0,2.854,25.0,0.03675031,0.00875044,0.22209167,0.359919,1,0.030592901778786825,0.005926365550193522,0.22565648463313226,0.36348382142130975
265,10001,3.041957,-9.0,141.0,5.078,18.0,0.02433729,-0.0223279,0.22213978,0.283758,2,0.03676447388942091,0.0026235557748999425,0.22427569300804323,0.2858939316955585
266,10001,3.008672,-11.0,193.0,5.17,20.0,0.0407052,0.0281415,0.22263044,0.44131,2,0.034544062849257796,0.00662491314325005,0.2251896779119121,0.4438692252217876
267,10001,2.266782,-13.0,575.0,3.11,11.0,0.00402832,0.06464339,0.22332633,0.361154,1,0.034447480698567845,0.01685896029550872,0.2163802129244376,0.35420787753816135
268,10001,2.200671,-11.0,570.0,3.312,6.0,0.03041267,0.02797079,0.22361225,0.36144,1,0.03416853855438356,0.006092857001043263,0.2260066101528669,0.36383436417355786
